17:49:42 25-08-15,81.967216,22.875,1.25996,1.524001,9.375,28.125,relax
17:50:36 25-08-15,72.380516,25.904762,1.69481,1.870829,19.047619,4.761905,relax
17:51:30 25-08-15,77.227013,24.27907,1.217652,1.336306,9.302325,27.906977,relax
17:52:23 25-08-15,77.440552,24.212122,1.736065,1.403121,15.151515,18.181818,relax
17:53:16 25-08-15,78.125,24,0.816497,1.140175,9.090909,18.181818,relax
17:54:09 25-08-15,78.571426,23.863636,1.396308,1.414214,13.636364,27.272728,relax
17:55:03 25-08-15,78.125,24,1.191367,1.351328,12.5,20.833334,relax
17:55:56 25-08-15,79.900566,23.466667,1.617883,1.62947,16.666666,20,relax
17:56:50 25-08-15,77.375244,24.232557,2.117345,1.496027,18.60465,18.60465,relax
17:57:43 25-08-15,76.43885,24.529411,1.24399,1.887459,23.529411,17.647058,relax
17:58:36 25-08-15,81.521736,23,1.168697,1.382666,14.285714,22.857143,relax
17:59:30 25-08-15,82.179932,22.81579,1.64459,1.684588,13.157895,21.052631,relax
18:00:23 25-08-15,77.800827,24.1,1.729829,2.326756,26.666666,13.333333,relax
18:01:17 25-08-15,76.634872,24.466667,4.946649,10.07472,40,13.333333,relax
18:02:10 25-08-15,77.645706,24.148148,1.633641,1.709701,22.222221,11.111111,relax
18:03:04 25-08-15,77.396805,24.225807,1.56793,1.712698,19.354839,9.67742,relax
18:03:57 25-08-15,77.433632,24.214285,1.565347,2,21.428572,21.428572,relax
18:14:13 25-08-15,74.324326,25.227272,1.25282,1.38675,9.090909,34.848484,relax
18:15:08 25-08-15,76.393051,24.544117,1.117163,1.61615,16.17647,27.941177,relax
18:16:02 25-08-15,77.470062,24.202898,1.198788,1.543487,20.289856,10.144928,relax
18:16:55 25-08-15,77.054794,24.333334,1.347748,1.361228,10.144928,21.73913,relax
18:17:49 25-08-15,78.22229,23.97015,1.947624,1.646852,17.910448,25.373135,stress
18:18:43 25-08-15,74.818619,25.060606,1.555818,1.921538,21.212122,22.727272,stress
18:19:37 25-08-15,75.983315,24.67647,1.376709,1.501243,20.588236,17.647058,stress
18:20:30 25-08-15,75.983315,24.67647,2.039616,1.744929,17.647058,17.647058,stress
18:21:24 25-08-15,80.5009,23.291666,1.408678,1.326862,11.111111,16.666666,stress
18:22:18 25-08-15,80.244125,23.366198,1.436343,1.292837,12.676056,26.760563,stress
18:23:12 25-08-15,83.122231,22.557142,1.757364,2.203423,10,28.571428,stress
18:24:06 25-08-15,79.353088,23.628571,1.185284,1.239448,8.571428,32.857143,stress
18:24:59 25-08-15,84.309685,22.239437,1.653824,1.341641,8.450705,25.352112,stress
18:25:53 25-08-15,81.325302,23.055555,1.413122,1.373799,18.055555,16.666666,stress
18:26:47 25-08-15,81.279694,23.068493,1.730696,1.290994,10.958904,23.287672,stress
18:27:41 25-08-15,79.763336,23.507042,1.25455,1.177164,7.042253,28.169014,stress
18:28:34 25-08-15,80.309341,23.347221,1.168566,1.300054,11.111111,30.555555,stress
18:29:28 25-08-15,83.483757,22.459459,1.377318,1.379895,13.513514,20.270269,stress
18:30:22 25-08-15,81.521736,23,1.134756,1.148671,5.479452,28.767124,stress
18:31:15 25-08-15,84.005379,22.32,1.297793,1.127063,10.666667,18.666666,stress
18:32:09 25-08-15,82.73703,22.662163,1.500244,1.298049,13.513514,24.324324,stress
18:33:03 25-08-15,81.370125,23.042856,1.596084,1.313255,12.857142,20,stress
18:33:56 25-08-15,79.763336,23.507042,1.626136,1.58565,15.492958,28.169014,stress
18:34:50 25-08-15,83.333336,22.5,1.570419,1.44298,17.567568,16.216217,stress
18:35:44 25-08-15,78.282829,23.951612,1.483528,1.562889,20.967741,24.193548,stress
19:44:18 26-08-15,89.229805,21.013159,1.372205,1.595828,14.473684,17.105263,relax
19:52:37 26-08-15,85.998062,21.802816,1.558184,1.48324,16.901409,21.12676,relax
